Network_SID,DateTime_Key,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
1263677604,2021/01/21 05:15:00,SOEM1,5259,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0996.1,AMM 20PB,-40.1,B96f,B73a,1/14+,1
1263677604,2021/01/21 05:15:00,SOEM1,5259,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0996.1,AMM 20PB,-85.6,B96i,009a,1/8+,1
779636939,2021/01/21 05:15:00,SOEM1,5530,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3423.1,AMM 2PB,-47.6,D23c,D14b,1/3+,1
779636939,2021/01/21 05:15:00,SOEM1,5530,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3423.1,AMM 2PB,-43.8,D23b,D12c,1/2+,1
-1069242380,2021/01/21 05:15:00,SOEM1,5540,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-POS02.1,AMM 2PB,-48.2,SP2b,S03f,1/2+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-37.3,h46f,ATJb,1/3+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-35.4,h46e,ATJa,1/2+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-36.9,h46d,644g,1/13+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-47.0,h46b,692a,1/9+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-46.0,h46a,219d,1/8+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-46.7,h46d,691e,1/7+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-45.1,h46c,691c,1/6+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-36.3,h46h,ATJd,1/5+,1
836162250,2021/01/21 05:15:00,SOEM1,5523,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6246.1,AMM 20PB,-34.7,h46g,ATJc,1/4+,1
-1205824843,2021/01/21 05:15:00,SOEM1,5546,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BA0531-TN2.1,AMM 6PC,-38.2,Q31d,q69b,1/2+,1
-239063698,2021/01/21 05:15:00,SOEM1,5551,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3800.1,AMM 2PB,-42.0,s00b,860c,1/2+,1
-870410801,2021/01/21 05:15:00,SOEM1,5539,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3834.1,AMM 2PB,-50.1,s34b,S39c,1/2+,1
402215943,2021/01/21 05:15:00,SOEM1,5548,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BA5869.1,AMM 2PB,-36.3,q69b,Q31d,1/2+,1
1979613660,2021/01/21 05:15:00,SOEM1,5538,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3830.1,AMM 2PB,-35.7,830b,816c,1/2+,1
-1586457403,2021/01/21 05:15:00,SOEM1,5537,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6368.1,AMM 2PB,-49.2,S68b,867f,1/2+,1
64688476,2021/01/21 05:15:00,SOEM1,5598,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3443.1,AMM 2PB,-41.0,D43b,D13f,1/2+,1
-737421235,2021/01/21 05:15:00,SOEM1,5586,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SK2142.1,AMM 2PB,-99.9,K42b,KT6l,1/2+,1
-737421235,2021/01/21 05:15:00,SOEM1,5586,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SK2142.1,AMM 2PB,-38.8,K42c,KTGe,1/3+,1
-691915945,2021/01/21 05:15:00,SOEM1,5613,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1636.1,AMM 6PC,-99.9,A36a,A49g,1/5+,1
-972445853,2021/01/21 05:15:00,SOEM1,5611,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2396.1,AMM 2PB,-42.3,N96b,N62c,1/2+,1
-1292278271,2021/01/21 05:15:00,SOEM1,5615,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1918.1,AMM 6PC,-39.5,S18c,813e,1/3+,1
-1292278271,2021/01/21 05:15:00,SOEM1,5615,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1918.1,AMM 6PC,-47.9,S18e,S64b,1/4+,1
-899908305,2021/01/21 05:15:00,SOEM1,5625,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN1-AL2037.1,AMM 2PB,-46.4,x37a,A53d,1/2+,1
1554372945,2021/01/21 05:15:00,SOEM1,5637,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6239.1,AMM 2PB,-49.2,F39a,L13a,1/2+,1
-993597742,2021/01/21 05:15:00,SOEM1,5620,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4267.1,AMM 2PB,-40.1,T67a,T01b,1/2+,1
-1129471655,2021/01/21 05:15:00,SOEM1,5616,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3631.1,AMM 2PB,-45.7,E31b,E09e,1/3+,1
156539852,2021/01/21 05:15:00,SOEM1,5617,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3617.1,AMM 6PC,-41.0,E17e,ET4e,1/2+,1
156539852,2021/01/21 05:15:00,SOEM1,5617,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3617.1,AMM 6PC,-43.5,E17d,E22c,1/4+,1
59533153,2021/01/21 05:15:00,SOEM1,5621,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2317.1,AMM 6PC,-47.3,N17b,NT5d,1/4+,1
59533153,2021/01/21 05:15:00,SOEM1,5621,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2317.1,AMM 6PC,-42.0,N17g,N84g,1/2+,1
-193717231,2021/01/21 05:15:00,SOEM1,5660,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5456-TN2.1,AMM 6PC,-47.3,656e,f87a,1/4+,1
-193717231,2021/01/21 05:15:00,SOEM1,5660,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5456-TN2.1,AMM 6PC,-44.2,656f,P96a,1/3+,1
1162743589,2021/01/21 05:15:00,SOEM1,5647,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4204.1,AMM 2PB,-40.4,T04b,TT2m,1/3+,1
2056427368,2021/01/21 05:15:00,SOEM1,5651,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3977.1,AMM 2PB,-43.2,O77a,O10b,1/2+,1
-1625091108,2021/01/21 05:15:00,SOEM1,5623,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4241-TN2.1,AMM 2PB,-40.7,T41d,T65a,1/2+,1
-481646531,2021/01/21 05:15:00,SOEM1,5624,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4265.1,AMM 2PB,-41.6,T65a,T41d,1/2+,1
1575586218,2021/01/21 05:15:00,SOEM1,5646,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1607.1,AMM 2PB,-46.4,A07a,K51b,1/2+,1
-685883759,2021/01/21 05:15:00,SOEM1,5634,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3583-TN2.1,AMM 6PC,-41.6,U83d,U63e,1/5+,1
-685883759,2021/01/21 05:15:00,SOEM1,5634,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3583-TN2.1,AMM 6PC,-42.0,U83c,U63d,1/4+,1
-685883759,2021/01/21 05:15:00,SOEM1,5634,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3583-TN2.1,AMM 6PC,-47.6,U83a,u20c,1/2+,1
-344647453,2021/01/21 05:15:00,SOEM1,5655,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4229.1,AMM 2PB,-34.7,T29b,TT6g,1/2+,1
-1183675957,2021/01/21 05:15:00,SOEM1,5649,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4216.1,AMM 2PB,-49.5,T16B,TT9c,1/2+,1
1727089307,2021/01/21 05:15:00,SOEM1,5650,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3978.1,AMM 2PB,-43.2,O78a,O10e,1/3+,1
1376826734,2021/01/21 05:15:00,SOEM1,5658,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1103.1,AMM 6PC,-44.2,X03a,X17a,1/4+,1
1376826734,2021/01/21 05:15:00,SOEM1,5658,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1103.1,AMM 6PC,-45.7,T03c,T00b,1/3+,1
1376826734,2021/01/21 05:15:00,SOEM1,5658,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1103.1,AMM 6PC,-45.4,X03b,XT1d,1/2+,1
1235180081,2021/01/21 05:15:00,SOEM1,5675,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2215.1,AMM 6PC,-44.8,x15b,NT2o,1/2+,1
1293158620,2021/01/21 05:15:00,SOEM1,5678,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4272.1,AMM 2PB,-31.9,T72d,T97f,1/2+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-96.9,814d,S51b,1/2+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-46.7,814d,S16b,1/6+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-35.7,814i,833i,1/19+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-36.9,814j,833j,1/18+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-39.1,814h,809h,1/15+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-37.6,814f,809f,1/13+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-55.5,814E,S16C,1/9+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-46.4,814D,S16B,1/8+,1
-105122022,2021/01/21 05:15:00,SOEM1,5657,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6314.1,AMM 20PB,-58.9,814e,S16c,1/7+,1
1088458923,2021/01/21 05:15:00,SOEM1,5674,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-ANT02_TN2.1,AMM 6PC,-43.5,NT2o,x15b,1/5+,1
1088458923,2021/01/21 05:15:00,SOEM1,5674,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ANT02_TN2.1,AMM 6PC,-44.5,NT2l,N67b,1/4+,1
1088458923,2021/01/21 05:15:00,SOEM1,5674,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ANT02_TN2.1,AMM 6PC,-42.0,NT2i,N10b,1/3+,1
1088458923,2021/01/21 05:15:00,SOEM1,5674,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ANT02_TN2.1,AMM 6PC,-36.9,NT2f,N72b,1/2+,1
402091125,2021/01/21 05:15:00,SOEM1,5677,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4621.1,AMM 2PB,-38.5,TTba,TT6j,1/3+,1
402091125,2021/01/21 05:15:00,SOEM1,5677,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4621.1,AMM 2PB,-53.6,TTbb,T96a,1/2+,1
889602198,2021/01/21 05:15:00,SOEM1,5673,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT01-TN2-Metro.1,AMM 20PB,-39.8,Et1w,Et6w,1/3+,1
889602198,2021/01/21 05:15:00,SOEM1,5673,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT01-TN2-Metro.1,AMM 20PB,-38.2,Et1q,Et6q,1/4+,1
889602198,2021/01/21 05:15:00,SOEM1,5673,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT01-TN2-Metro.1,AMM 20PB,-40.7,Et1P,Et6P,1/5+,1
889602198,2021/01/21 05:15:00,SOEM1,5673,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT01-TN2-Metro.1,AMM 20PB,-39.1,Et1v,Et6v,1/2+,1
38233685,2021/01/21 05:15:00,SOEM1,5661,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL0046.1,AMM 2PB,-40.4,p46a,p47b,1/2+,1
989460622,2021/01/21 05:15:00,SOEM1,5696,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5314.1,AMM 2PB,-35.1,514a,h74b,1/2+,1
-578474534,2021/01/21 05:15:00,SOEM1,5686,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6258.1,AMM 2PB,-42.9,h45a,A66k,1/2+,1
-1734989414,2021/01/21 05:15:00,SOEM1,5679,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL2010.1,AMM 2PB,-30.4,x10a,644a,1/2+,1
759871184,2021/01/21 05:15:00,SOEM1,5682,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL2040.1,AMM 2PB,-42.6,x40a,n83c,1/2+,1
-669830955,2021/01/21 05:15:00,SOEM1,5692,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5170.1,AMM 2PB,-40.1,470a,430c,1/3+,1
-1458139181,2021/01/21 05:15:00,SOEM1,5685,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3233.1,AMM 2PB,-42.3,M33y,M48y,1/3+,1
-1458139181,2021/01/21 05:15:00,SOEM1,5685,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3233.1,AMM 2PB,-99.9,M33z,m17z,1/2+,1
1637907063,2021/01/21 05:15:00,SOEM1,5691,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0719.1,AMM 6PC,-34.1,P19a,P15a,1/2+,1
1637907063,2021/01/21 05:15:00,SOEM1,5691,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0719.1,AMM 6PC,-37.3,P19d,P31b,1/5+,1
1637907063,2021/01/21 05:15:00,SOEM1,5691,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0719.1,AMM 6PC,-35.4,P19b,P15b,1/3+,1
1637907063,2021/01/21 05:15:00,SOEM1,5691,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0719.1,AMM 6PC,-37.3,P19b,P31a,1/4+,1
21771771,2021/01/21 05:15:00,SOEM1,5619,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4201.1,AMM 6PC,-43.2,T01a,T42a,1/5+,1
21771771,2021/01/21 05:15:00,SOEM1,5619,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4201.1,AMM 6PC,-43.2,T01c,T43b,1/2+,1
21771771,2021/01/21 05:15:00,SOEM1,5619,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4201.1,AMM 6PC,-40.1,T01b,T67a,1/3+,1
1295650859,2021/01/21 05:15:00,SOEM1,5695,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL2034.1,AMM 2PB,-37.3,x34a,A78a,1/2+,1
1179254834,2021/01/21 05:15:00,SOEM1,5697,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0739.1,AMM 6PC,-42.6,P39x,P14x,1/5+,1
1179254834,2021/01/21 05:15:00,SOEM1,5697,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0739.1,AMM 6PC,-42.6,P39y,P14y,1/4+,1
1179254834,2021/01/21 05:15:00,SOEM1,5697,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0739.1,AMM 6PC,-45.7,P39a,P38a,1/2+,1
1179254834,2021/01/21 05:15:00,SOEM1,5697,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0739.1,AMM 6PC,-45.4,P39b,P38b,1/3+,1
372478072,2021/01/21 05:15:00,SOEM1,5687,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5979.1,AMM 6PC,-45.1,n79c,245b,1/4+,1
372478072,2021/01/21 05:15:00,SOEM1,5687,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5979.1,AMM 6PC,-42.6,n79d,p60a,1/5+,1
372478072,2021/01/21 05:15:00,SOEM1,5687,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5979.1,AMM 6PC,-46.4,n79a,L33c,1/2+,1
372478072,2021/01/21 05:15:00,SOEM1,5687,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5979.1,AMM 6PC,-40.4,n79b,h28a,1/3+,1
1337084632,2021/01/21 05:15:00,SOEM1,5702,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3481.1,AMM 2PB,-40.4,D81b,D09c,1/3+,1
1371713683,2021/01/21 05:15:00,SOEM1,5698,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2348.1,AMM 2PB,-42.6,N48a,N83c,1/3+,1
1347297336,2021/01/21 05:15:00,SOEM1,5700,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6500.1,AMM 2PB,-46.4,k00a,L10k,1/2+,1
1163829748,2021/01/21 05:15:00,SOEM1,5712,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3825.1,AMM 2PB,-48.2,s25b,819c,1/2+,1
479964717,2021/01/21 05:15:00,SOEM1,5711,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6366.1,AMM 2PB,-44.5,866b,S51c,1/2+,1
-1497433832,2021/01/21 05:15:00,SOEM1,5714,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5944.1,AMM 2PB,-46.4,n44a,290b,1/2+,1
-1497433832,2021/01/21 05:15:00,SOEM1,5714,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5944.1,AMM 2PB,-56.1,n44b,p07b,1/3+,1
-1008937299,2021/01/21 05:15:00,SOEM1,5699,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-MET05-TN2.1,AMM 6PC,-38.8,MT5a,r28a,1/6+,1
-1008937299,2021/01/21 05:15:00,SOEM1,5699,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-MET05-TN2.1,AMM 6PC,-47.9,MT5f,M68a,1/5+,1
-1008937299,2021/01/21 05:15:00,SOEM1,5699,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-MET05-TN2.1,AMM 6PC,-51.7,MT5b,M33b,1/4+,1
-1008937299,2021/01/21 05:15:00,SOEM1,5699,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MET05-TN2.1,AMM 6PC,-51.4,MT5b,M45c,1/2+,1
-1008937299,2021/01/21 05:15:00,SOEM1,5699,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MET05-TN2.1,AMM 6PC,-49.2,MT5e,M42b,1/3+,1
863967533,2021/01/21 05:15:00,SOEM1,5720,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SO4135.1,AMM 6PC,-42.0,V35b,310c,1/2+,1
1079969873,2021/01/21 05:15:00,SOEM1,5726,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SO4114.1,AMM 6PC,-47.9,V14b,VT2a,1/2+,1
2117711773,2021/01/21 05:15:00,SOEM1,5736,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6511.1,AMM 6PC,-37.3,k11a,536b,1/2+,1
2117711773,2021/01/21 05:15:00,SOEM1,5736,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6511.1,AMM 6PC,-44.8,K11c,L95a,1/4+,1
1461366288,2021/01/21 05:15:00,SOEM1,5724,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4222.1,AMM 2PB,0.0,T22b,TT8c,1/2+,1
-1931588710,2021/01/21 05:15:00,SOEM1,5734,1/2.1/1,2021-01-21 00:00:00,24,Near End,BO1063.1,AMM 6PC,-45.4,R63a,UT7c,1/2+,1
-1931588710,2021/01/21 05:15:00,SOEM1,5734,1/5.1/1,2021-01-21 00:00:00,24,Near End,BO1063.1,AMM 6PC,-36.6,R63i,z33b,1/5+,1
-1931588710,2021/01/21 05:15:00,SOEM1,5734,1/4.1/1,2021-01-21 00:00:00,24,Near End,BO1063.1,AMM 6PC,-38.2,R63k,z33a,1/4+,1
-1931588710,2021/01/21 05:15:00,SOEM1,5734,1/3.1/1,2021-01-21 00:00:00,24,Near End,BO1063.1,AMM 6PC,-45.7,R63b,UT7d,1/3+,1
-1325673859,2021/01/21 05:15:00,SOEM1,5718,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-20P-AL5333.1,AMM 20PB,-40.7,533f,257e,1/3+,1
-1325673859,2021/01/21 05:15:00,SOEM1,5718,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-20P-AL5333.1,AMM 20PB,-42.9,533b,A34e,1/4+,1
-1325673859,2021/01/21 05:15:00,SOEM1,5718,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-20P-AL5333.1,AMM 20PB,-42.9,533c,A34k,1/5+,1
-1325673859,2021/01/21 05:15:00,SOEM1,5718,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-20P-AL5333.1,AMM 20PB,-43.8,533e,257d,1/2+,1
-1325673859,2021/01/21 05:15:00,SOEM1,5718,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-20P-AL5333.1,AMM 20PB,-42.0,533a,241b,1/16+,1
764382236,2021/01/21 05:15:00,SOEM1,5735,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4946.1,AMM 2PB,-40.4,L46a,661m,1/2+,1
-2085186604,2021/01/21 05:15:00,SOEM1,5703,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2526.1,AMM 6PC,-39.5,C26b,C09c,1/2+,1
-2085186604,2021/01/21 05:15:00,SOEM1,5703,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2526.1,AMM 6PC,-48.2,C26d,C77b,1/5+,1
-2085186604,2021/01/21 05:15:00,SOEM1,5703,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2526.1,AMM 6PC,-91.8,C26c,C68b,1/4+,1
-2069840594,2021/01/21 05:15:00,SOEM1,5730,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5192.1,AMM 2PB,-41.0,492b,494a,1/3+,1
1043200288,2021/01/21 05:15:00,SOEM1,5745,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN2P-BB3476.1,AMM 2PB,-42.0,D76b,D24c,1/2+,1
1303260724,2021/01/21 05:15:00,SOEM1,5753,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0612.1,AMM 2PB,-39.5,J12b,J11h,1/2+,1
1814803054,2021/01/21 05:15:00,SOEM1,5743,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1964.1,AMM 2PB,-46.0,S64b,S18e,1/2+,1
1814803054,2021/01/21 05:15:00,SOEM1,5743,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1964.1,AMM 2PB,-48.9,S64c,H33b,1/3+,1
-109392765,2021/01/21 05:15:00,SOEM1,5751,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4219.1,AMM 6PC,-46.0,T19a,T12c,1/5+,1
-331896538,2021/01/21 05:15:00,SOEM1,5747,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3856.1,AMM 2PB,-43.5,s56b,S87c,1/2+,1
-270161878,2021/01/21 05:15:00,SOEM1,5748,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6326.1,AMM 2PB,-41.6,826b,S58c,1/2+,1
-582473532,2021/01/21 05:15:00,SOEM1,5742,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-JI1827.1,AMM 2PB,-49.2,I27b,IT6c,1/2+,1
1414807111,2021/01/21 05:15:00,SOEM1,5767,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1567.1,AMM 2PB,-41.6,Z67b,Z49c,1/2+,1
-387055798,2021/01/21 05:15:00,SOEM1,5759,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6398.1,AMM 6PC,-47.3,898d,884b,1/6+,1
-387055798,2021/01/21 05:15:00,SOEM1,5759,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6398.1,AMM 6PC,-42.0,898c,s47b,1/5+,1
-387055798,2021/01/21 05:15:00,SOEM1,5759,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6398.1,AMM 6PC,-45.1,s98e,s28b,1/4+,1
-387055798,2021/01/21 05:15:00,SOEM1,5759,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6398.1,AMM 6PC,-36.3,898b,886c,1/2+,1
1446213662,2021/01/21 05:15:00,SOEM1,5768,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT13.1,AMM 6PC,-45.1,ZTDc,Z83b,1/6+,1
1446213662,2021/01/21 05:15:00,SOEM1,5768,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT13.1,AMM 6PC,-56.1,ZTDg,Z48e,1/2+,1
1446213662,2021/01/21 05:15:00,SOEM1,5768,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT13.1,AMM 6PC,-53.6,ZTDg,Z48d,1/3+,1
1446213662,2021/01/21 05:15:00,SOEM1,5768,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT13.1,AMM 6PC,-44.2,ZTDe,Z80b,1/5+,1
1446213662,2021/01/21 05:15:00,SOEM1,5768,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT13.1,AMM 6PC,-46.4,ZTDh,Z80c,1/4+,1
-19131449,2021/01/21 05:15:00,SOEM1,5758,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3854.1,AMM 2PB,-47.3,s54b,S34c,1/2+,1
685842219,2021/01/21 05:15:00,SOEM1,5760,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5155.1,AMM 2PB,-43.5,455a,494b,1/2+,1
685842219,2021/01/21 05:15:00,SOEM1,5760,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5155.1,AMM 2PB,-43.2,455b,356a,1/3+,1
1799800794,2021/01/21 05:15:00,SOEM1,5746,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN1-BIT01-BI0700.1,AMM 20PB,-36.9,P00u,P13f,1/15+,1
1799800794,2021/01/21 05:15:00,SOEM1,5746,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN1-BIT01-BI0700.1,AMM 20PB,-31.6,P00y,P13y,1/7+,1
